Track Name,Artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Genre,hiphop,rap,pop,electronic,trap,indie,rnb,rock,dance,reggaeton,Label
Silvertine,Summoning,0.39399999999999996,0.977,1,-5.53,1,0.0662,0.00446,0.9259999999999999,0.11,0.217,130.011,533787,4,"masterpiece,amazing,atmospheric+black+metal,epic+black+metal,black+metal,atmospheric+black+metal,epic+black+metal",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Song Of Mor'du - From ""Brave""/Soundtrack",Patrick Doyle,0.547,0.741,7,-8.787,1,0.125,0.33799999999999997,0.0,0.0602,0.495,120.875,137853,4,"british soundtrack,hollywood,scorecore,soundtrack",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sultans of Swing (Metal Version),Leo,0.522,0.9359999999999999,4,-5.524,0,0.049,0.00107,0.16399999999999998,0.054000000000000006,0.915,75.014,309795,4,"heavy+metal,metal,hard+rock,spanish+metal,heavy+metal,metal,hard+rock",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
Harvest Scythe,Novembers Doom,0.263,0.982,1,-2.909,1,0.10800000000000001,2.72e-06,0.68,0.33799999999999997,0.151,116.286,340453,3,"doom+metal,doom+death+metal,death+doom+metal,doom+metal,death+doom+metal,death+metal",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Circle Of Fear,Dr. Know,0.253,0.98,7,-4.2669999999999995,0,0.131,7.77e-05,0.0181,0.243,0.41700000000000004,135.091,174320,4,"nardcore,love+to+death,hardcore+punk,punk,nardcore",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Stand In Your Love (Radio Version),Bethel Music,0.461,0.802,0,-4.448,1,0.0325,0.11199999999999999,0.0,0.11599999999999999,0.342,144.518,221333,4,"worship,christian,worship,christian,bethel+live",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Bottom Feeder,Project 86,0.48100000000000004,0.609,9,-7.57,0,0.0317,0.000701,0.00435,0.0967,0.198,119.758,311360,4,"alternative+metal,alternative+rock,christian+rock,nu+metal,metal4jesus,hard+rock,post-hardcore,rock",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
Cantaloop (Flip Fantasia),Us3,0.852,0.655,5,-11.498,0,0.0645,0.107,2.07e-05,0.13699999999999998,0.9520000000000001,115.962,279360,4,"acid+jazz,funk,jazz,hip-hop,acid+jazz,jazz,funk",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Justice and Metal,Battle Beast,0.457,0.9690000000000001,11,-3.944,0,0.0768,0.00216,0.0239,0.0561,0.28300000000000003,90.095,153533,4,"power+metal,heavy+metal,heavy+metal,power+metal,finnish",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Remote Tumour Seeker,Archspire,0.35700000000000004,0.968,11,-4.238,1,0.17,0.00073,0.506,0.0611,0.469,127.495,241013,3,"technical+death+metal,technical+death+metal,death+metal,brutal+death+metal",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Our Time - Mr. Bill Remix,Mr. Bill,0.7709999999999999,0.636,4,-6.9,0,0.0738,0.00018600000000000002,0.40299999999999997,0.273,0.636,104.01299999999999,233230,4,"glitch,psytrance,glitch+hop,experimental,glitch,psytrance,glitch+hop",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Blood In The River,Zeal & Ardor,0.439,0.652,8,-5.22,1,0.0827,0.039,0.0,0.384,0.379,160.931,213168,4,"played,black+metal,avant-garde+metal,blues",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Call For War,Grave Digger,0.16699999999999998,0.992,4,-5.917000000000001,1,0.0925,1.0800000000000002e-05,0.00412,0.327,0.17300000000000001,170.15900000000002,199387,4,"power+metal,devon,nicole+bahls,miley+cyrus,sophie+monk,heavy+metal,power+metal,speed+metal",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Shoot It Out,10 Years,0.47,0.882,6,-3.906,1,0.0638,0.0034700000000000004,1.62e-06,0.37200000000000005,0.32799999999999996,164.04,199680,4,"alternative+metal,rock,awesome,hard+rock,rocking+out,alternative+rock,alternative+metal,rock",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
Malbec - Original Mix,Samples,0.635,0.619,11,-7.596,0,0.0376,0.0308,0.15,0.14400000000000002,0.429,92.995,230323,4,latin tech house,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Mc Kekel - Quer Andar De Motoca - DJ Merinho,MC Kekel,0.856,0.932,1,-3.702,1,0.604,0.628,0.0,0.49200000000000005,0.693,86.536,138223,5,"funk,brazil,brazilian,baile+funk,funk,brazil,brazilian",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Black Flowers,Hatti Vatti,0.746,0.401,5,-10.559000000000001,0,0.0341,0.23,0.716,0.0815,0.153,113.36,225867,5,"dubstep,ambient,dub,electronic,dubstep,ambient,dub",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Shuggie,Foxygen,0.467,0.645,1,-7.614,0,0.0364,0.10099999999999999,0.00524,0.14400000000000002,0.71,127.947,201707,3,"psychedelic,indie,rock,delicious,psychedelic,psychedelic+rock,psychedelic+pop",0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
"Winterfell - From The ""Game Of Thrones: Season 2"" Soundtrack",Ramin Djawadi,0.0806,0.157,0,-19.48,0,0.0441,0.9279999999999999,0.858,0.105,0.0326,172.835,163733,3,"soundtrack,instrumental,composer,ambient,soundtrack,instrumental,composer",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Stay High,Brittany Howard,0.598,0.853,9,-5.372999999999999,1,0.0546,0.132,0.00298,0.132,0.315,122.012,191396,1,"2019,blues,soul,blues+rock,rock,blues,soul,blues+rock",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
Trois Gymnopédies: No. 1,Erik Satie,0.539,0.00825,7,-33.836,1,0.053,0.995,0.963,0.0749,0.42,129.066,192000,3,"easy+listening,beautiful,classical,piano,impressionist",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
You Won't Break Me Down,Emerald Sun,0.48700000000000004,0.8859999999999999,4,-1.27,0,0.0548,0.0028399999999999996,0.000512,0.221,0.473,137.895,310220,4,"power+metal,greek,melodic+power+metal,power+metal,greek,melodic+power+metal",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Turritopsis Dohrnii,The Ocean,0.23199999999999998,0.65,9,-9.765,1,0.0428,1.0199999999999999e-05,0.855,0.141,0.172,115.046,300000,4,"progressive+metal,post-metal,sludge,experimental,progressive+metal,post-metal,sludge",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
O Saathi,Atif Aslam,0.48100000000000004,0.496,8,-7.421,1,0.0262,0.588,0.0,0.132,0.45299999999999996,89.839,251819,4,"hindi,pakistani+rock,pakistan,pakistani,soft+rock,hindi,pakistani+rock,pakistan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
Feelings,Def Cut,0.69,0.32899999999999996,7,-9.817,1,0.0745,0.0026100000000000003,0.792,0.312,0.622,140.012,172367,4,"hip-hop,breakbeat,turntablism,german,hip-hop,breakbeat,turntablism",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Paradise Warfare,Carpenter Brut,0.324,0.943,2,-0.9570000000000001,1,0.0747,0.00043200000000000004,0.905,0.319,0.27399999999999997,162.047,254815,4,"synthwave,electronic,retrowave,synthwave,electronic,retro+electro",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
The Heartless,Tha Playah,0.526,0.966,2,-0.902,1,0.3,0.0257,0.000195,0.336,0.221,185.083,189405,4,"hardcore,gabber,hardcore+techno,dutch+hardcore,hardcore,gabber,hardcore+techno",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Singer-Songwriter,Aidan Knight,0.32899999999999996,0.478,1,-8.631,1,0.0304,0.0901,0.57,0.0828,0.0738,111.821,174413,4,"canadian,folk,singer-songwriter,canada,canadian,folk,singer-songwriter",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Eclipse,Brand of Sacrifice,0.563,0.9159999999999999,6,-6.716,0,0.111,0.000509,0.759,0.0686,0.192,112.249,143016,4,"death+metal,brutal+death+metal,deathcore,brutal+deathcore,deathcore,brutal+deathcore,technical+deathcore",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Identity,August Burns Red,0.15,0.963,0,-4.583,1,0.11900000000000001,2.65e-05,0.000778,0.11,0.12300000000000001,143.391,260565,4,"metalcore,melodic+metalcore,surf+music+middle+breakdown,5+of+10+stars,kickass+lead+guitar,metalcore,hardcore,christian+metalcore",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Cello Suite No. 2 in D Minor, BWV 1008: V. Menuet I-II",Johann Sebastian Bach,0.48,0.0161,2,-28.364,0,0.0498,0.9440000000000001,0.863,0.114,0.5489999999999999,127.93799999999999,179787,3,"classical,baroque,instrumental,german,classical,baroque,instrumental",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Alive (with Offset & 2 Chainz),Lil Jon,0.8109999999999999,0.726,2,-6.726,1,0.32299999999999995,0.36200000000000004,1.88e-06,0.121,0.57,150.061,235897,4,"offset,2+chainz,crunk,hip-hop,rap",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Afraid of Time,Hans Zimmer,0.251,0.00336,2,-38.793,0,0.0435,0.92,0.0234,0.11900000000000001,0.0483,119.82700000000001,152673,3,"soundtrack,interstellar,christopher+nolan,soundtrack,instrumental,classical",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Disco Zombi Italia,Carpenter Brut,0.68,0.7909999999999999,5,-4.34,0,0.0464,4.99e-05,0.883,0.13699999999999998,0.434,123.973,317419,4,"synthwave,electronic,darkwave,synth,synthwave,electronic,retro+electro",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
The Letter,Alexandre Desplat,0.196,0.102,4,-21.171,0,0.0406,0.983,0.887,0.0867,0.062,170.351,105400,3,"soundtrack,instrumental,classical,composer,score,soundtrack,instrumental,classical",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Elevate,Miss K8,0.524,0.99,7,-1.999,1,0.396,0.0225,0.000102,0.10300000000000001,0.17800000000000002,179.95,216000,4,"hardcore,gabber,hardcore+techno,hardstyle,hardcore,gabber,hardstyle",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sin,The Acacia Strain,0.23,0.897,3,-5.595,0,0.10400000000000001,0.000683,0.0718,0.17800000000000002,0.047,107.402,239794,4,"deathcore,metalcore,hardcore,doom,2019,deathcore,metalcore,hardcore",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
thinking of you,mommy,0.797,0.0832,11,-12.673,1,0.203,0.484,0.81,0.239,0.51,160.048,131000,4,"beats,lo-fi,hip-hop,instrumental+hip-hop,chillhop,beats,lo-fi,hip-hop",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Do You Like Dancing - Original Mix,Crazy Daylight,0.753,0.8170000000000001,0,-4.553,1,0.295,0.00715,0.0133,0.057999999999999996,0.861,104.98200000000001,234386,4,"glitch+hop,dubstep,moombahton,glitch+hop,dubstep,moombahton",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
D & G,DaVido,0.525,0.5670000000000001,0,-7.263,0,0.17600000000000002,0.0877,0.0,0.0774,0.685,96.926,172500,4,"afrobeat,nigeria,africa,afrobeats,afrobeat,nigeria,afrobeats",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Shots,Spitback,0.449,0.915,6,-4.971,0,0.0944,7.74e-06,0.0028399999999999996,0.29600000000000004,0.275,136.036,168667,4,"hardcore,beatdown+hardcore,beatdown,hardcore,beatdown+hardcore,beatdown",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Enna Nadanthalum,Hiphop Tamizha,0.733,0.752,6,-3.472,0,0.034,0.263,0.0,0.157,0.763,87.99600000000001,245065,4,"hip-hop,all,indian,india,chennai,hip-hop,all,indian",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Mama's House,FBG Duck,0.812,0.7390000000000001,1,-6.9670000000000005,1,0.228,0.0788,0.0,0.12300000000000001,0.715,147.933,155933,4,"drill,rap,drill,rap,hip-hop",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Dhom Dhom - From ""Naan Sirithal""",Hiphop Tamizha,0.6509999999999999,0.941,10,-3.542,1,0.147,0.27699999999999997,2.22e-06,0.163,0.555,89.993,181962,4,"hip-hop,all,indian,india,chennai,hip-hop,all,indian",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Ambulance,Robert Armani,0.736,0.846,7,-5.84,1,0.10400000000000001,0.0188,0.919,0.0656,0.799,132.09799999999998,211222,4,"acid+house,rave,acid+techno,90%27s,77davez-all-tracks,techno,acid+house,house",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Graylands,Omac,0.633,0.7929999999999999,7,-9.982999999999999,1,0.33,0.0901,0.0,0.0739,0.669,164.016,365140,4,"dronescape,iranian experimental",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Return to Rock 'n Roll or Fuck Off!!, Part II",Enbilulugugal,0.0734,0.721,2,-8.16,1,0.29,0.000305,0.688,0.537,0.0368,82.113,567002,4,"black+metal,noise,black+noise,noise+black+metal,experimental,black+metal,black+noise,noise",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Heavy Eyes Ignite (Ambient),The American Dollar,0.125,0.34,11,-12.325999999999999,0,0.0308,0.215,0.917,0.0946,0.0346,94.06,267981,4,"post-rock,ambient,instrumental,electronic,post-rock,ambient,instrumental",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
The Unanswered Question,Charles Ives,0.16899999999999998,0.00183,0,-39.286,1,0.0475,0.293,0.836,0.11699999999999999,0.04,122.417,341893,3,"classical,classical,contemporary+classical,avant-garde",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Hong Kong Skyline,Hong Kong Atmosphere,0.166,0.171,5,-27.129,0,0.0355,0.905,0.966,0.13,0.0377,70.005,234000,4,"background music,focus,atmosphere,relaxative,chill out",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Milky Way,Panda Dub,0.657,0.547,7,-9.693,1,0.0472,0.00715,0.727,0.414,0.0849,144.984,267609,4,"dub,french,electro+dub,dubstep,dub,french,electro+dub",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Departure Suicide,Taetre,0.16399999999999998,0.927,1,-5.32,1,0.0624,3.23e-06,0.603,0.0895,0.24,183.484,278760,4,"melodic+death+metal,thrash+metal,death+metal,1999,melodic+death+metal,thrash+metal,death+metal",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Short Fuse (Live),Poison Idea,0.179,0.998,2,-4.387,1,0.243,1.3500000000000001e-05,0.0387,0.976,0.0579,127.745,130453,4,"hardcore+punk,hardcore,punk,punk+rock,hardcore+punk,hardcore,punk",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
Death Is More Perfect Than Life,Black Metal Raccoons,0.34700000000000003,0.946,8,-5.6979999999999995,0,0.0766,3.71e-05,0.00037,0.242,0.335,160.02700000000002,183000,3,"rock,space+rock,indie,finnish,electric+rock,rock,space+rock,indie",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
Save The World,Swedish House Mafia,0.507,0.665,0,-7.598,1,0.0474,0.0144,0.0,0.0759,0.4,126.87899999999999,213338,4,"house,dance,electronic,swedish,house,electronic,dance",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Die Daily,Sean Slaughter,0.7,0.925,2,-3.574,1,0.493,0.0475,0.0,0.13,0.6759999999999999,93.456,159779,4,"gospel,rap,christian+rap,i+like,sean+slaughter,holy+hip-hop,christian+rap,hiphop",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
I Just Wanna Be Good,Cate le Bon,0.624,0.40700000000000003,7,-8.087,1,0.0243,0.5429999999999999,0.0129,0.0971,0.7090000000000001,96.527,181069,4,"female+vocalists,folk,singer-songwriter,folktronica,gilbert,female+vocalists,folk,singer-songwriter",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Born to Play Metal,Fireforce,0.376,0.971,0,-3.8739999999999997,1,0.0587,4.2499999999999996e-05,5.44e-05,0.0695,0.253,182.13099999999997,212107,4,"power+metal,best+metal+and+hard+rock+albums+of+2011,heavy+metal,power+metal,heavy+metal,metal",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
In the Heat of the Moment,Noel Gallagher's High Flying Birds,0.545,0.836,6,-4.029,1,0.0281,1.04e-05,0.000129,0.413,0.449,105.925,209480,4,"rock,british,rock,britpop,british",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
How Do I Live (Plié),Nate Fifield,0.418,0.145,9,-19.976,1,0.0345,0.983,0.853,0.094,0.282,112.523,221800,3,ballet class,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Tar-Calion,Summoning,0.413,0.82,8,-6.35,1,0.0514,0.000651,0.8640000000000001,0.11199999999999999,0.292,130.156,435693,4,"tolkien,kneel+before+your+conqueror,my+day+will+come,n%C3%BAmenor,dungeon+synth,black+metal,atmospheric+black+metal,epic+black+metal",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Nanã,Polo & Pan,0.685,0.735,4,-6.337000000000001,0,0.0334,0.191,0.038,0.188,0.385,94.035,190827,3,"lo-fi+summer,french,indie+pop,french,indie+pop,indietronica",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Nutcracker Suite: Nutcracker Suite: Overture,Duke Ellington,0.529,0.273,7,-9.763,0,0.0339,0.782,0.0339,0.0915,0.349,65.237,203933,4,"jazz,swing,big+band,piano,jazz,swing,big+band",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
On Your Mind,Kaskade,0.835,0.828,4,-4.512,0,0.0949,0.00235,0.743,0.0602,0.17800000000000002,107.995,320280,4,"house,electronic,deep+house,dance,chillout,house,electronic,deep+house",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Metal On Skin,Ben Frost,0.359,0.703,6,-12.367,1,0.171,0.0664,0.873,0.13699999999999998,0.474,104.24600000000001,409429,3,"ambient,drone,experimental,noise,electronic,ambient,drone,experimental",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Run the World!!!,Dayglow,0.706,0.631,0,-7.711,1,0.0553,0.158,0.000607,0.0374,0.424,160.064,176250,4,"indie,alternative,indie,alternative,indie+rock",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
The Ritual,Destruction,0.423,0.987,3,-3.65,1,0.122,3.62e-06,0.503,0.348,0.33899999999999997,75.001,280227,4,"thrash+metal,thrash+metal,metal,german",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Black and White,Rage,0.44,0.9690000000000001,0,-6.271,1,0.0753,1.1e-05,0.0499,0.354,0.207,162.101,319840,4,"heavy+metal,power+metal,2012,speed+metal,metal,heavy+metal,power+metal,speed+metal",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jaho,Kizz Daniel,0.624,0.664,1,-5.114,1,0.302,0.266,0.0,0.105,0.715,139.94799999999998,179984,5,"nigeria,naija,afropop,formerly+known+as+kiss+daniel,nigeria,naija,afropop",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Tujhe Kitna Chahne Lage,Arijit Singh,0.42700000000000005,0.396,11,-7.556,1,0.0366,0.736,0.0,0.11,0.306,70.368,284780,4,"hindi,soundtrack,hindi,soundtrack,indian",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
About Girls,Abhi The Nomad,0.838,0.314,9,-12.383,0,0.415,0.22899999999999998,0.0,0.0945,0.384,73.97399999999999,212432,4,"hiphop,rap,alternative,hip-hop,alternative+rap,hiphop,rap,alternative",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
In the World,Kaitlyn Aurelia Smith,0.355,0.62,7,-7.702000000000001,0,0.0423,0.455,0.898,0.18,0.0777,105.709,180493,4,"electronic,ambient,experimental,2017,dream+pop,ambient,electronic,experimental",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Juliet & Romeo,Martin Solveig,0.7120000000000001,0.664,11,-8.026,1,0.0345,0.0416,0.00010400000000000001,0.0668,0.7809999999999999,122.014,204514,4,"house,electronic,dance,french,club,house,electronic,dance",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Legends Are Made,Sam Tinnesz,0.5529999999999999,0.89,0,-4.879,1,0.0413,0.12300000000000001,0.0,0.139,0.674,87.87100000000001,169758,4,"electropop,alternative,usa,electropop,alternative,pop",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Revelation Song,Holy Communion Instrumental Duo,0.382,0.175,7,-15.74,1,0.0354,0.982,0.9329999999999999,0.111,0.0716,131.525,213414,4,"instrumental,chill,calm,instrumental,chill,calm",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Metal,Deathstars,0.531,0.9670000000000001,5,-4.506,0,0.0863,1.47e-05,0.883,0.11599999999999999,0.345,146.0,230133,4,"industrial+metal,2011,industrial+metal,gothic+metal,industrial",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
The Artist,The Hush Sound,0.617,0.29600000000000004,1,-13.128,1,0.0315,0.8370000000000001,0.000396,0.14400000000000002,0.369,102.074,216000,4,"heartfelt+perfection,beautiful,transcendent,art,indie,piano+rock,female+vocalists",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
The Flood,Joshua Hyslop,0.5770000000000001,0.447,6,-11.342,1,0.0312,0.5539999999999999,0.0836,0.11599999999999999,0.261,81.005,261640,4,"folk,canadian,singer-songwriter,indie,folk,canadian,singer-songwriter",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Abundantly More,North Point Worship,0.46799999999999997,0.733,10,-6.362,1,0.0286,0.00495,0.0,0.0788,0.495,154.981,241685,4,"christian,worship,praise,christian,worship,praise",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Mama Look a Boo Boo,Harry Belafonte,0.657,0.38799999999999996,1,-11.418,1,0.389,0.599,0.0,0.655,0.825,149.156,316547,4,"oldies,recommended+to+rwitte,60s,comedy,calypso,oldies,60s",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
What The Funk (feat. Danny Shah) - Steve Aoki Remix,Oliver Heldens,0.687,0.95,6,-2.207,1,0.05,0.00168,0.0909,0.13699999999999998,0.754,125.995,251429,4,"house,deep+house,electronic,techno,house,deep+house,electronic",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Tables,Joey Trap,0.9490000000000001,0.525,1,-7.096,1,0.16899999999999998,0.00716,0.0,0.10099999999999999,0.26,100.068,155500,4,"rap,hip-hop,rap,hip-hop,american",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Bloodline,Northlane,0.514,0.9640000000000001,6,-6.78,1,0.0992,8.3e-05,0.196,0.13699999999999998,0.40399999999999997,97.492,205667,4,"metalcore,nu-metal,metalcore,progressive+metalcore,australian",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Black Metal - Remastered,Hypocrisy,0.28300000000000003,0.9890000000000001,2,-4.502,1,0.124,0.0404,0.0015400000000000001,0.74,0.0437,95.197,178880,4,"death+metal,melodic+death+metal,swedish,metal,death+metal,melodic+death+metal,swedish",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Only,The Acacia Strain,0.38,0.95,8,-3.7289999999999996,1,0.113,0.00010400000000000001,0.0306,0.48700000000000004,0.0399,144.959,163101,4,"deathcore,metalcore,hardcore,doom,2019,deathcore,metalcore,hardcore",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Er Ra,Alice Coltrane,0.281,0.0576,2,-23.794,0,0.0458,0.9790000000000001,0.0123,0.067,0.0648,87.96700000000001,299533,4,"jazz,free+jazz,avant-garde,experimental,psychedelic,jazz,free+jazz,avant-garde",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Living the Dream,Sturgill Simpson,0.53,0.504,5,-6.71,1,0.0251,0.10099999999999999,0.000633,0.106,0.56,77.295,231640,4,"country,alt-country,singer-songwriter,vocal,country,singer-songwriter,outlaw+country",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Over My Shoulder - VIP Mix,Marc Kiss,0.6629999999999999,0.966,10,-2.369,0,0.276,0.0481,0.0,0.308,0.36,124.1,197794,4,"trance,electronic,dance,swwg,trance,electronic,dance",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
God Only Knows (Timbaland Remix),for KING & COUNTRY,0.7,0.48700000000000004,11,-5.437,0,0.0486,0.20800000000000002,0.0,0.11,0.363,143.964,215020,4,"christian,indie,christian+rock,contemporary+christian,christian,indie,contemporary+christian",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
Rock Holy,Hiss Golden Messenger,0.466,0.747,7,-8.305,0,0.0622,0.624,0.0524,0.0823,0.645,189.36700000000002,221198,4,"folk,alt-country,americana,folk+rock,folk,alt-country,americana",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
Mindful Breath,Meditation Music Masters,0.209,0.0582,0,-19.602999999999998,1,0.0446,0.9620000000000001,0.919,0.10300000000000001,0.125,119.94,254333,4,"time+to+sleep,sleep+time,meditation,time+to+sleep,sleep+time,meditation",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Party Rock Anthem (Metal Version),Leo,0.679,0.8490000000000001,5,-5.3839999999999995,0,0.0699,0.004379999999999999,0.00203,0.23399999999999999,0.604,134.97299999999998,285778,4,"metal,hard+rock,heavy+metal,spanish+metal,heavy+metal,metal,hard+rock",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
